"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00417588","RICHARDSON, TX US","2008-09-03","79",",,0","69",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-04","87",",,0","64",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-05","88",",,0","65",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-06","88",",,0","67",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-07","90",",,0","65",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-08","86",",,0","70",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-09","76",",,0","69",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-10","81",",,0","70",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-11","90",",,0","72",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-12","87",",,0","73",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-13","80",",,0","73",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-14","82",",,0","67",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-15","77",",,0","59",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-16","79",",,0","53",",,0","61",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-17","78",",,0","53",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-18","75",",,0","58",",,0","61",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-19","82",",,0","57",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-20","85",",,0","60",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-21","85",",,0","65",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-22","86",",,0","66",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-23","86",",,0","66",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-24","87",",,0","66",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-25","85",",,0","64",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-26","86",",,0","63",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-27","86",",,0","60",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-28","86",",,0","59",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-29","87",",,0","57",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-09-30","82",",,0","65",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-01","83",",,0","53",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-02","83",",,0","60",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-03","88",",,0","61",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-04","87",",,0","66",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-05","83",",,0","63",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-06","74",",,0","64",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-07","76",",,0","62",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-08","81",",,0","52",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-09","80",",,0","54",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-10","80",",,0","60",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-11","82",",,0","62",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-12","82",",,0","63",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-13","83",",,0","67",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-14","79",",,0","69",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-15","76",",,0","58",",,0","58",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-16","65",",,0","56",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-17","77",",,0","57",",,0","58",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-18","78",",,0","55",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-19","76",",,0","53",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-20","82",",,0","57",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-21","79",",,0","57",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-22","76",",,0","52",",,0","52",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-23","67",",,0","41",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-24","70",",,0","42",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-25","76",",,0","45",",,0","61",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-26","83",",,0","54",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-27","63",",,0","41",",,0","44",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-28","62",",,0","34",",,0","47",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-29","75",",,0","41",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-10-30","77",",,0","52",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-01","82",",,0","57",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-02","81",",,0","59",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-03","76",",,0","57",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-04","78",",,0","58",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-05","79",",,0","65",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-06","72",",,0","49",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-07","68",",,0","43",",,0","50",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-08","71",",,0","46",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-09","69",",,0","43",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-10","63",",,0","52",",,0","60",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-11","71",",,0","58",",,0","61",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-12","67",",,0","50",",,0","50",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-13","72",",,0","45",",,0","60",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-14","71",",,0","52",",,0","52",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-15","53",",,0","36",",,0","36",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-16","66",",,0","33",",,0","49",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-17","74",",,0","46",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-18","59",",,0","43",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-19","75",",,0","42",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-20","72",",,0","57",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-21","77",",S,0","31",",,0","37",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-22","52",",,0","35",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-23","68",",,0","50",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-24","65",",,0","44",",,0","44",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-25","69",",,0","33",",,0","52",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-26","69",",,0","46",",,0","47",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-27","68",",,0","40",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-28","57",",,0","45",",,0","47",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-29","55",",,0","39",",,0","46",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-11-30","56",",,0","42",",,0","44",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-01","49",",,0","31",",,0","32",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-02","64",",,0","30",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-03","73",",,0","39",",,0","39",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-04","48",",,0","28",",,0","35",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-05","47",",,0","29",",,0","35",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-06","58",",,0","28",",,0","38",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-07","64",",,0","32",",,0","54",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-08","68",",,0","51",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-09","67",",,0","32",",,0","32",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-10","40",",,0","26",",,0","31",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-11","56",",,0","27",",,0","37",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-12","63",",,0","31",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-13","66",",,0","45",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-14","75",",,0","41",",,0","41",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-15","41",",,0","23",",,0","23",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-16","31",",,0","22",",,0","31",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-17","44",",,0","31",",,0","44",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-18","67",",,0","44",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-19","70",",,0","48",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-20","68",",,0","32",",,0","32",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-21","36",",,0","20",",,0","26",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-22","31",",,0","22",",,0","31",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-23","51",",,0","30",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-24","55",",,0","41",",,0","41",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-25","64",",,0","36",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-26","79",",,0","62",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-27","73",",,0","43",",,0","43",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-28","58",",,0","29",",,0","35",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-29","66",",,0","30",",,0","50",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-30","71",",,0","39",",,0","51",",,0,2400"
"USC00417588","RICHARDSON, TX US","2008-12-31","53",",,0","37",",,0","42",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-01","69",",,0","43",",,0","49",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-02","57",",,0","35",",,0","35",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-03","65",",,0","35",",,0","41",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-04","54",",,0","28",",,0","45",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-05","69",",,0","38",",,0","60",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-06","73",",,0","55",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-07","73",",,0","60",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-08","70",",,0","55",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-09","66",",,0","51",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-10","73",",,0","55",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-11","65",",,0","45",",,0","45",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-12","72",",,0","42",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-13","73",",,0","54",",,0","54",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-14","54",",,0","35",",,0","44",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-15","58",",,0","37",",,0","43",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-16","56",",,0","37",",,0","52",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-17","65",",,0","48",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-18","72",",,0","55",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-19","55",",,0","36",",,0","39",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-20","67",",,0","33",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-21","58",",,0","27",",,0","27",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-22","59",",,0","27",",,0","47",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-23","63",",,0","40",",,0","52",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-24","78",",,0","51",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-25","78",",,0","57",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-26","83",",,0","66",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-27","74",",,0","48",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-02-28","49",",,0","33",",,0","33",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-01","52",",,0","26",",,0","39",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-02","57",",,0","28",",,0","47",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-03","65",",,0","40",",,0","55",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-04","78",",,0","51",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-05","83",",,0","61",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-06","80",",,0","63",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-07","76",",,0","66",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-08","77",",,0","64",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-09","79",",,0","64",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-10","76",",,0","63",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-11","63",",,0","37",",,0","38",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-12","40",",,0","36",",,0","37",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-13","39",",,0","36",",,0","39",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-14","50",",,0","39",",,0","47",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-15","58",",,0","38",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-16","74",",,0","43",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-17","80",",,0","53",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-18","78",",,0","63",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-19","78",",,0","50",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-20","75",",,0","50",",,0","56",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-21","76",",,0","55",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-22","75",",,0","58",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-23","77",",,0","65",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-24","72",",,0","56",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-25","67",",,0","47",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-26","72",",,0","48",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-27","64",",,0","36",",,0","36",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-28","50",",,0","33",",,0","35",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-29","68",",,0","35",",,0","59",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-30","73",",,0","51",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-03-31","65",",,0","45",",,0","45",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-01","76",",,0","43",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-02","65",",,0","48",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-03","70",",,0","38",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-04","80",",,0","54",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-05","72",",,0","45",",,0","48",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-06","58",",,0","36",",,0","46",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-07","68",",,0","33",",,0","58",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-08","81",",,0","50",",,0","72",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-09","86",",,0","63",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-10","69",",,0","49",",,0","57",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-11","71",",,0","45",",,0","61",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-12","66",",,0","50",",,0","58",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-13","64",",,0","51",",,0","54",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-14","74",",,0","41",",,0","58",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-15","73",",,0","49",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-16","75",",,0","55",",,0","66",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-17","66",",,0","54",",,0","59",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-18","73",",,0","58",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-19","65",",,0","53",",,0","59",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-20","79",",,0","50",",,0","65",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-21","86",",,0","52",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-22","90",",,0","63",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-23","85",",,0","66",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-24","81",",,0","68",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-25","80",",,0","68",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-26","78",",,0","69",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-27","73",",,0","62",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-28","77",",,0","56",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-29","74",",,0","62",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-04-30","83",",,0","61",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-01","78",",,0","70",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-02","78",",,0","62",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-03","65",",,0","57",",,0","59",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-04","69",",,0","56",",,0","64",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-05","75",",,0","61",",,0","75",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-06","78",",,0","64",",,0","70",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-07","83",",,0","68",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-08","88",",,0","72",",,0","81",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-09","81",",,0","62",",,0","63",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-10","81",",,0","61",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-11","77",",,0","59",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-12","87",",,0","60",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-13","88",",,0","72",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-14","81",",,0","65",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-15","86",",,0","68",",,0","79",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-16","79",",,0","60",",,0","60",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-17","74",",,0","55",",,0","60",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-18","76",",,0","50",",,0","62",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-19","80",",,0","54",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-20","81",",,0","54",",,0","67",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-21","85",",,0","55",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-22","82",",,0","67",",,0","73",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-23","83",",,0","67",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-24","84",",,0","64",",,0","71",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-25","87",",,0","65",",,0","74",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-26","94",",,0","72",",,0","77",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-27","79",",,0","62",",,0","68",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-28","84",",,0","57",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-29","87",",,0","60",",,0","69",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-30","90",",,0","58",",,0","76",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-05-31","92",",,0","73",",,0","82",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-06-01","86",",,0","68",",,0","80",",,0,2400"
"USC00417588","RICHARDSON, TX US","2009-06-02","88",",,0","65",",,0","79",",,0,2400"
